"url","lastAccess","title"
"https://irepair.ru/catalog/remont-iphone/16-/remont-iphone-16-pro-max1782/remont-iphone-16-pro-max1782-zamena-displeya/","18.03.2026","Замена экрана iPhone 16 Pro Max в Москве — Оригинал | iRepair"
"https://irepair.ru/blog/udalenie-macbook-iz-lokatora/","18.03.2026","Удаление MacBook из Локатора"
"https://irepair.ru/catalog/remont-macbook/macbook-pro/remont-macbook-pro-13/zamena-matritsy-8234/","18.03.2026","Замена матрицы MacBook Pro 13 в Москве — Цена экрана (без крышки) | iRepair"
"https://irepair.ru/catalog/remont-iphone/iphone-x/remont-iphone-x/vosstanovlenie-funkcii-face-id-iphone-x/","18.03.2026","Ремонт Face ID iPhone X — Не работает? | iRepair"
"https://irepair.ru/catalog/remont-macbook/macbook-pro/remont-macbook-pro-16/","18.03.2026","Ремонт MacBook Pro 16 в Москве — Цены на модели Intel / M1 / M2 / M3 | iRepair"
"https://irepair.ru/catalog/remont-iphone/iphone-11/remont-iphone-11/vosstanovlenie-zashchity-ot-pyli-i-vlagi-proklejka-iphone-11/","18.03.2026","Восстановление влагозащиты iPhone 11 — Проклейка | iRepair"
"https://irepair.ru/catalog/remont-macbook/macbook-12/","18.03.2026","Ремонт MacBook 12 Retina в Москве — Цены | Замена клавиатуры и процессора | iRepair"
"https://irepair.ru/vybor-modeli/zamena-touchpad-na-macbook-pro/","18.03.2026","Замена тачпада MacBook Pro в Москве — Ремонт трекпада (не кликает) | iRepair"
"https://irepair.ru/catalog/remont-iphone/iphone-13/remont-iphone-13-pro/zamena-kamery-iphone-13-pro/","18.03.2026","Замена камеры iPhone 13 Pro в Москве — Макро / Фокус | iRepair"
"https://irepair.ru/catalog/remont-iphone/iphone-12/remont-iphone-12/zamena-displeya-7026/","18.03.2026","Замена экрана iPhone 12 в Москве — Оригинал без ошибки | iRepair"
"https://irepair.ru/catalog/remont-iphone/iphone-12/remont-iphone-12-pro/zamena-stekla-6925/","18.03.2026","Замена стекла iPhone 12 Pro в Москве — Переклейка (Экономия 50%) | iRepair"
"https://irepair.ru/catalog/remont-iphone/iphone-se/remont-iphone-se-2/","18.03.2026","Ремонт iPhone SE 2 — Цена от 500 рублей | Сервис iRepair Москва"
"https://irepair.ru/catalog/remont-iphone/iphone-7/","18.03.2026","Ремонт iPhone 7 серии в Москве — Недорого | iRepair"
"https://irepair.ru/catalog/remont-iphone/iphone-13/remont-iphone-13-pro/","18.03.2026","Ремонт iPhone 13 Pro в Москве — Бесплатная диагностика (Оригинал) | iRepair"
"https://irepair.ru/catalog/remont-iphone/iphone-13/","18.03.2026","Ремонт iPhone 13 серии в Москве — Цены и Сроки | iRepair"
"https://irepair.ru/catalog/remont-ipad/ipad-pro/remont-ipad-pro-12-9/zamena-displeya-8663/","17.03.2026","Услуга по замене дисплея iPad Pro 129 в Москве | Сервис iRepair"
"https://irepair.ru/catalog/remont-macbook/macbook-pro/remont-macbook-pro-16/zamena-displeya-8288/","17.03.2026","Замена дисплея MacBook Pro 16 в Москве — Оригинал (XDR / Retina) | iRepair"
"https://irepair.ru/catalog/remont-iphone/iphone-12/remont-iphone-12-pro/zamena-zadnego-stekla-6927/","17.03.2026","Замена задней крышки iPhone 12 Pro в Москве — Срочно в Москве| iRepair"
"https://irepair.ru/catalog/remont-iphone/iphone-14/remont-iphone-14-pro-max/zamena-korpusa-iphone-14-pro-max/","17.03.2026","Замена корпуса iPhone 14 Pro Max в Москве — Погнут или разбит? | iRepair"
"https://irepair.ru/catalog/remont-iphone/iphone-13/remont-iphone-13-mini/","17.03.2026","Ремонт iPhone 13 Mini в Москве — Цены и Сроки | iRepair"
"https://irepair.ru/catalog/remont-ipad/ipad-pro/remont-ipad-pro-12-9/zamena-stekla-8662/","17.03.2026","Услуга по замене стекла iPad Pro 129 в Москве | Сервис iRepair"
"https://irepair.ru/policy/","17.03.2026","Политика конфиденциальности"
"https://irepair.ru/catalog/remont-iphone/iphone-14/remont-iphone-14/zamena-akkumulyatora-6475/","17.03.2026","Замена аккумулятора iPhone 14 в Москве — Оригинал без ошибки | iRepair"
"https://irepair.ru/catalog/remont-iphone/16-/remont-iphone-16-plus/remont-iphone-16-plus-zamena-displeya/","17.03.2026","Замена экрана iPhone 16 Plus в Москве — Оригинал без ошибки | iRepair"
"https://irepair.ru/catalog/remont-iphone/remont-iphone-17/remont-iphone-17-pro-max/zamena_displeya_iphone_17_pro_max/","17.03.2026","Замена дисплея iPhone 17 Pro Max в Москве — Оригинал без ошибок | iRepair"
"https://irepair.ru/catalog/remont-iphone/iphone-15/15/15-zamena-displeya/","17.03.2026","Замена экрана iPhone 15 в Москве — С гарантией | Оригинал без ошибки"
"https://irepair.ru/prices/","17.03.2026","Стоимость ремонта iPhone, MacBook, iPad, iMac и Apple Watch | iRepair"
"https://irepair.ru/catalog/remont-ipad/ipad-mini/remont-ipad-mini-5/zamena-displeya-8837/","17.03.2026","Услуга по замене дисплея iPad mini 5 в Москве | Сервис iRepair"
"https://irepair.ru/catalog/remont-apple-watch/apple-watch-s9/apple-watch-s9-zamena-stekla/","17.03.2026","Услуга по замене стекла Apple Watch 9 в Москве | Сервис iRepair"
"https://irepair.ru/catalog/remont-iphone/iphone-12/remont-iphone-12/zamena-stekla-7027/","17.03.2026","Замена стекла iPhone 12 в Москве — Переклейка (Выгодно) | iRepair"
"https://irepair.ru/catalog/remont-iphone/iphone-15/15-pro-max5567/15-pro-max5567-zamena-stekla/","17.03.2026","Замена стекла iPhone 15 Pro Max — Переклейка в Москве | iRepair"
"https://irepair.ru/catalog/remont-iphone/16-/remont-iphone-16-pro/","17.03.2026","Ремонт iPhone 16 Pro цена от 1500 руб. Пейте кофе, а мы отремонтируем iPhone | iRepair"
"https://irepair.ru/catalog/remont-iphone/16-/remont-iphone-16-pro/remont-iphone-16-pro-zamena-displeya/","17.03.2026","Замена экрана iPhone 16 Pro в Москве — Оригинал без ошибки | iRepair"
"https://irepair.ru/catalog/remont-iphone/iphone-13/remont-iphone-13/zamena-displeya-6822/","17.03.2026","Замена экрана iPhone 13 в Москве — Оригинал без ошибки | iRepair"
"https://irepair.ru/catalog/remont-macbook/macbook-air/remont-macbook-air-15/remont-macbook-air-15-zamena-displeya/","17.03.2026","Замена дисплея MacBook Air 15 в Москве — Экран для M2/M3 | iRepair"
"https://irepair.ru/catalog/remont-ipad/ipad-air/remont-ipad-air-1/pereproshit-ios-8824/","17.03.2026","Перепрошивка iOS iPad Air 1 | Ремонт iPad Air 1 в Москве | Сервис iRepair"
"https://irepair.ru/catalog/remont-iphone/iphone-15/15-pro/zamena-shlejfa-datchika-priblizheniya-s-sohraneniem-face-id-iphone-15-pro/","17.03.2026","Замена датчика приближения iPhone 15 Pro в Москве — Сохраним Face ID | iRepair"
"https://irepair.ru/catalog/remont-iphone/iphone-se/remont-iphone-se-2/zamena-akkumulyatora-iphone-se-2/","17.03.2026","Замена аккумулятора iPhone SE2 в Москве от 1500 руб | iRepair"
"https://irepair.ru/catalog/remont-iphone/iphone-6/remont-iphone-6s/zamena-mikrofona-peredney-kamery-7868/","17.03.2026","Замена переднего микрофона iPhone 6S — Нет звука? | iRepair"
"https://irepair.ru/catalog/remont-macbook/macbook-pro/","17.03.2026","Ремонт MacBook Pro в Москве — Цены и сроки | iRepair"
"https://irepair.ru/catalog/remont-iphone/16-/remont-iphone-167793/remont-iphone-167793-zamena-raz-ema-zaryadki/","17.03.2026","Замена разъема зарядки iPhone 16 в Москве — Ремонт USB-C | iRepair"
"https://irepair.ru/catalog/remont-iphone/iphone-x/remont-iphone-xs/zamena-materinskoy-platy-7320/","17.03.2026","Ремонт платы iPhone XS в Москве — Цена | iRepair"
"https://irepair.ru/catalog/remont-iphone/iphone-14/remont-iphone-14-pro/zamena-akkumulyatora-6575/","17.03.2026","Замена аккумулятора iPhone 14 Pro в Москве — Бесплатная диагностика | iRepair"
"https://irepair.ru/catalog/remont-macbook/macbook-pro/remont-macbook-pro-15/zamena-klaviatury-8273/","17.03.2026","Замена клавиатуры MacBook Pro 15 в Москве — Цена замены и чистка | iRepair"
"https://irepair.ru/catalog/remont-iphone/16-/remont-iphone-16-pro-max1782/remont-iphone-16-pro-max1782-zamena-stekla/","17.03.2026","Замена стекла iPhone 16 Pro Max — Переклейка (Выгодно) | iRepair"
"https://irepair.ru/catalog/remont-ipad/ipad-pro/remont-ipad-pro-11/zamena-kontrollera-pitaniya-8695/","17.03.2026","Услуга по замене контр питания iPad Pro 11 | Ремонт iPad Pro 11 в Москве | Сервис iRepair"
"https://irepair.ru/catalog/remont-macbook/macbook-pro/remont-macbook-pro-13/zamena-akkumulyatora-8235/","17.03.2026","Замена аккумулятора MacBook Pro 13 в Москве — Цена установки | iRepair"
"https://irepair.ru/catalog/remont-iphone/iphone-13/remont-iphone-13-pro-max/remont-zadney-kryshki-iphone-13-pro-max/","17.03.2026","Замена задней крышки iPhone 13 Pro Max — Лазером | iRepair"
"https://irepair.ru/catalog/remont-iphone/iphone-6/remont-iphone-6-plus/zamena-wi-fi-modulya-7936/","17.03.2026","Ремонт Wi-Fi iPhone 6 Plus — Кнопка серая? | iRepair"
"https://irepair.ru/catalog/remont-iphone/iphone-5/remont-iphone-5s/","17.03.2026","Ремонт iPhone 5S от 500 руб — Гарантия низкой цены"
"https://irepair.ru/privacy/","17.03.2026","Политика в отношении обработки персональных данных"
"https://irepair.ru/catalog/remont-macbook/macbook-pro/remont-macbook-pro-13/chistka-klaviatury-8243/","17.03.2026","Чистка клавиатуры MacBook 13 в Москве — Цена | iRepair"
"https://irepair.ru/catalog/remont-iphone/iphone-13/remont-iphone-13-pro-max/zamena-polifonicheskogo-dinamika-iphone-13-pro-max/","17.03.2026","Замена динамика iPhone 13 Pro Max в Москве — Хрипит или нет звука? | iRepair"
"https://irepair.ru/catalog/remont-apple-watch/remont-apple-watch-s7/zamena-stekla-8483/","17.03.2026","Услуга по замене стекла Apple Watch 7 в Москве | Сервис iRepair"
"https://irepair.ru/catalog/remont-iphone/iphone-15/15/15-zamena-zadnego-stekla/","17.03.2026","Замена задней крышки iPhone 15 — Оригинал | iRepair"
"https://irepair.ru/catalog/remont-iphone/remont-iphone-17/remont-iphone_17/","17.03.2026","Ремонт iPhone 17 в Москве — Цены на замену экрана | iRepair"
"https://irepair.ru/catalog/remont-iphone/remont-iphone-17/remont-iphone_17/zamena_akkumulyatora_iphone_17-9022/","17.03.2026","Замена аккумулятора iPhone 17 в Москве — Оригинал | iRepair"
"https://irepair.ru/catalog/remont-iphone/iphone-15/15-pro/","17.03.2026","Ремонт iPhone 15 Pro в Москве — Титановый корпус | iRepair"
"https://irepair.ru/catalog/remont-iphone/iphone-15/15-pro/15-pro-zamena-akkumulyatora/","17.03.2026","Замена аккумулятора iPhone 15 Pro в Москве — Без ошибки | iRepair"
"https://irepair.ru/catalog/remont-iphone/iphone-15/15-pro-max5567/zamena-kamery-iphone-15-pro-max/","17.03.2026","Замена камеры iPhone 15 Pro Max в Москве — Черный экран? | iRepair"
"https://irepair.ru/catalog/remont-iphone/iphone-14/remont-iphone-14-pro/zamena-dinamika-6585/","17.03.2026","Замена динамика iPhone 14 Pro в Москве — Верхний или Нижний? | iRepair"
"https://irepair.ru/vybor-modeli/zamena-zadnego-stekla-na-iphone/","17.03.2026","Замена заднего стекла iPhone — Лазером | iRepair"
"https://irepair.ru/vybor-modeli/zamena-klaviatury-macbook/","16.03.2026","Замена клавиатуры MacBook в Москве — Цены на ремонт топкейса | iRepair"
"https://irepair.ru/catalog/remont-iphone/iphone-11/remont-zadney-kryshki-ayfon-11/","16.03.2026","Ремонт задней крышки iPhone 11 — Лазерная замена | iRepair"
"https://irepair.ru/catalog/remont-iphone/iphone-11/remont-iphone-11/","16.03.2026","Ремонт iPhone 11 в Москве — Цены (Оригинал / Копия) | iRepair"
"https://irepair.ru/catalog/remont-iphone/iphone-11/zamena-mikroskhemy-displeya-iphone-11/","16.03.2026","Ремонт экрана iPhone 11 без ошибки «Неизвестная деталь»"
"https://irepair.ru/catalog/remont-iphone/iphone-11/zamena-osnovnoy-kamery-ayfon-11/","16.03.2026","Замена основной камеры iPhone 11 — Нет фокуса? | iRepair"
"https://irepair.ru/catalog/remont-iphone/iphone-11/remont-iphone-11/zamena-polifonicheskogo-dinamika-iphone/","16.03.2026","Замена динамика iPhone 11 в Москве — Хрипит? | iRepair"
"https://irepair.ru/catalog/remont-ipad/ipad-pro/remont-ipad-pro-13-m4/","16.03.2026","Услуга по ремонту ipad pro 129  в Москве | Сервис iRepair"
